reviewText,content_clean,rating,productASIN,is_exact_dup,is_near_dup,is_burst_day,is_unverified,rating_deviation,exclamation_count,word_count,avg_word_len,superlative_count,fake_score,pseudo_label
Excellent warm weather shirt. I like the fact that it's 5% elastane so it has some give to it. Very satisfied with the quality and the value.,excellent warm weather shirt. i like the fact that it's 5 elastane so it has some give to it. very satisfied with the quality and the value.,5.0,B0CNXK4KRH,0.0,0.0,0.0,0.0,0.07792207792207785,0,27,4.222222222222222,0,0.007792207792207785,0
Impressed. Very nice material. Wrinkle free. Good fit. Looks like it would cost way more.,impressed. very nice material. wrinkle free. good fit. looks like it would cost way more.,5.0,B0CNXK4KRH,0.0,0.0,1.0,0.0,0.07792207792207785,0,15,5.0,0,0.2077922077922078,0
"Great looking shirt. Very soft, comfortable fabric. Light-weight and cool, great for summer. Light colors may be see thru, but not a problem with the red color I got. I normally wear a XXL and this fit a bit baggier than I'm used to, but fine for a casual shirt. Highly recommend.","great looking shirt. very soft, comfortable fabric. light-weight and cool, great for summer. light colors may be see thru, but not a problem with the red color i got. i normally wear a xxl and this fit a bit baggier than i'm used to, but fine for a casual shirt. highly recommend.",5.0,B0CNXK4KRH,0.0,0.0,0.0,0.0,0.07792207792207785,0,52,4.403846153846154,0,0.007792207792207785,0
"This collar short sleeve shirt just became my favorite.  Real pitch black.  Unfortunately, my photo doesn't show that. This shirt fits perfectly.  I love, love the feel of it.  The material itself feels amazing, soft and smooth. Material thickness is perfect. I love the style and design of it.  Worth every penny.  I highly recommend this casual or formal wear to anyone looking for that perfect style.  I love it so much, I will be ordering another color.","this collar short sleeve shirt just became my favorite. real pitch black. unfortunately, my photo doesn't show that. this shirt fits perfectly. i love, love the feel of it. the material itself feels amazing, soft and smooth. material thickness is perfect. i love the style and design of it. worth every penny. i highly recommend this casual or formal wear to anyone looking for that perfect style. i love it so much, i will be ordering another color.",5.0,B0CNXK4KRH,0.0,0.0,0.0,0.0,0.07792207792207785,0,78,4.782051282051282,3,0.007792207792207785,0
It's a great casual shirt however it is a bit see through. Good price for the product not 100% quality overall.,it's a great casual shirt however it is a bit see through. good price for the product not 100 quality overall.,3.0,B0CNXK4KRH,0.0,0.0,0.0,0.0,0.49350649350649356,0,21,4.285714285714286,0,0.04935064935064936,0
I love the quality and color. Worth the price!,i love the quality and color. worth the price!,5.0,B0CNXK4KRH,0.0,0.0,1.0,0.0,0.07792207792207785,1,9,4.222222222222222,0,0.2077922077922078,0
"I bought this for my man and loves it. Very soft and comfortable. He is body builder and often has trouble finding dress shirts that fit properly, especially around his biceps. This one is just right.","i bought this for my man and loves it. very soft and comfortable. he is body builder and often has trouble finding dress shirts that fit properly, especially around his biceps. this one is just right.",5.0,B0CNXK4KRH,0.0,0.0,1.0,0.0,0.07792207792207785,0,36,4.583333333333333,0,0.2077922077922078,0
Great quality and great fit. My son is 6’4 and looks great on him. Dress up or down,great quality and great fit. my son is 64 and looks great on him. dress up or down,5.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,0,18,3.611111111111111,0,0.2142857142857143,0
"I ordered this hooded flannel shirt for my teenage son for Christmas. Unfortunately, they had sent an XXXL instead of just a regular large. The outside package said Large, but the shirt was definitely a bigger size. No worries. They immediately sent out the correct size. Actually, my son, who is about 5'8 and less than 140 pounds, probably could have gotten away with a medium, but he chose a large. I guess he prefers a looser style. He likes to wear it open with a rock t-shirt underneath. The directions say to hang it up after washing to air dry, so that's what I have been doing, and it has held up nicely. It is thicker than the other hooded flannel shirts that he owns, and it seems to be of quality material. It isn't thick like a flannel jacket, if that's what you are looking for. I didn't expect it to be. My son just wanted a regular flannel shirt, and he seems to love, so I am very pleased with the purchase.","i ordered this hooded flannel shirt for my teenage son for christmas. unfortunately, they had sent an xxxl instead of just a regular large. the outside package said large, but the shirt was definitely a bigger size. no worries. they immediately sent out the correct size. actually, my son, who is about 5'8 and less than 140 pounds, probably could have gotten away with a medium, but he chose a large. i guess he prefers a looser style. he likes to wear it open with a rock t-shirt underneath. the directions say to hang it up after washing to air dry, so that's what i have been doing, and it has held up nicely. it is thicker than the other hooded flannel shirts that he owns, and it seems to be of quality material. it isn't thick like a flannel jacket, if that's what you are looking for. i didn't expect it to be. my son just wanted a regular flannel shirt, and he seems to love, so i am very pleased with the purchase.",5.0,B0BB2JC2QX,0.0,0.0,0.0,0.0,0.14285714285714285,0,175,4.285714285714286,0,0.014285714285714285,0
I love this thing so much and plan to buy more just like it but it’s a bit thin and wears a lil easy. If it were maybe 12-15$ I would buy 8 and call it a day,i love this thing so much and plan to buy more just like it but its a bit thin and wears a lil easy. if it were maybe 12-15 i would buy 8 and call it a day,4.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,0,38,3.1052631578947367,0,0.2142857142857143,0
I really like these shirts. Fits very nice on me and just enough to keep the cold off on cool nights. It doesn't feel heavy and it didn't shrink after washing and drying. I'm going to have to purchase a couple more.,i really like these shirts. fits very nice on me and just enough to keep the cold off on cool nights. it doesn't feel heavy and it didn't shrink after washing and drying. i'm going to have to purchase a couple more.,5.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,0,42,4.142857142857143,0,0.2142857142857143,0
Very nice!!!!!,very nice!!!!!,5.0,B0BB2JC2QX,0.0,1.0,1.0,0.0,0.14285714285714285,5,2,6.5,0,0.4642857142857143,1
"I returned in after trying it on and realizing it wasn’t cotton, at all. I didn’t check before purchasing. It’s made of rayon and polyester, so it’s not very soft. It feels very cheap and itchy. It is cute looks-wise, but wouldn’t be able to stand how it felt. I got a medium and it fit perfectly.","i returned in after trying it on and realizing it wasnt cotton, at all. i didnt check before purchasing. its made of rayon and polyester, so its not very soft. it feels very cheap and itchy. it is cute looks-wise, but wouldnt be able to stand how it felt. i got a medium and it fit perfectly.",3.0,B0BB2JC2QX,0.0,0.0,0.0,0.0,0.42857142857142855,0,57,4.140350877192983,0,0.04285714285714286,0
Runs a little small... im busting out of my large gotta keep it out of the dryer,runs a little small... im busting out of my large gotta keep it out of the dryer,5.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,0,17,3.764705882352941,0,0.2142857142857143,0
This is well made and sized for an overshirt. Iwear a t and a sweatshirt under it and it's very comfortable.,this is well made and sized for an overshirt. iwear a t and a sweatshirt under it and it's very comfortable.,5.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,0,21,4.190476190476191,0,0.2142857142857143,0
"size! ordered a large,  it fits now but is tight..  Since  washed  and  is cotton it willbe way to tight I suspect..for that reason be alert for shrinkage...","size! ordered a large, it fits now but is tight.. since washed and is cotton it willbe way to tight i suspect..for that reason be alert for shrinkage...",4.0,B0BB2JC2QX,0.0,0.0,1.0,0.0,0.14285714285714285,1,28,4.464285714285714,0,0.2142857142857143,0
"I found that my Hoodie Shirt is exactly that, a thin flannel shirt with a hood stitched on. It was made OK but I'm not sure how it will go though the wash being its so thin. Its perfect to wear over other clothes. The size was true to the sizing chart, if your planning on wearing it over clothes size up.","i found that my hoodie shirt is exactly that, a thin flannel shirt with a hood stitched on. it was made ok but i'm not sure how it will go though the wash being its so thin. its perfect to wear over other clothes. the size was true to the sizing chart, if your planning on wearing it over clothes size up.",4.0,B0BB2JC2QX,0.0,0.0,0.0,0.0,0.14285714285714285,0,62,3.935483870967742,1,0.014285714285714285,0
"I’m really impressed with the Amazon Essentials Men’s Crew Neck T-Shirts! The quality is excellent, and they feel just like the name brand t-shirts I’ve bought in the past. They’re comfortable, versatile, and fit well. The pack of 6 is a great value, and they hold up well after washing. Definitely a solid choice for anyone looking for high-quality basics at a great price!","im really impressed with the amazon essentials mens crew neck t-shirts! the quality is excellent, and they feel just like the name brand t-shirts ive bought in the past. theyre comfortable, versatile, and fit well. the pack of 6 is a great value, and they hold up well after washing. definitely a solid choice for anyone looking for high-quality basics at a great price!",5.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.11428571428571438,2,64,4.796875,0,0.011428571428571439,0
"I recently purchased this six-pack of black undershirts from Amazon, and I must say I am thoroughly impressed with my purchase. These undershirts have quickly become a staple in my wardrobe, and here's why.First and foremost, the comfort level of these undershirts is outstanding. The fabric is soft against the skin, providing a smooth and pleasant feel throughout the day. Whether I'm wearing them under a dress shirt at the office or paired with casual wear on the weekends, these undershirts consistently deliver on comfort.The fit is another standout feature. These shirts have a perfect balance of snugness and flexibility, contouring to my body without feeling restrictive. The sleeves are just the right length, and the overall length of the shirt ensures it stays neatly tucked in, maintaining a polished look.Durability is crucial when it comes to undershirts, and I'm happy to report that these shirts have held up exceptionally well. After numerous washes, they show no signs of fading, stretching, or losing their shape. The quality of the stitching and fabric speaks to the attention to detail put into their construction.The rich black color hasn't diminished over time, and I appreciate that these undershirts maintain their sleek appearance even after repeated laundering. The color also makes them versatile, seamlessly complementing various outfits.One of the things I value most about this purchase is the affordability. A six-pack at this price point is an excellent deal, especially considering the quality of the product. It's a cost-effective way to build up a collection of reliable undershirts without breaking the bank.In conclusion, I highly recommend these black undershirts from Amazon. They offer a winning combination of comfort, quality, and affordability. Whether you're dressing for a professional setting or casual occasions, these undershirts are a reliable and stylish choice. I'm genuinely pleased with this purchase and will likely be adding more to my collection in the future.","i recently purchased this six-pack of black undershirts from amazon, and i must say i am thoroughly impressed with my purchase. these undershirts have quickly become a staple in my wardrobe, and here's why.first and foremost, the comfort level of these undershirts is outstanding. the fabric is soft against the skin, providing a smooth and pleasant feel throughout the day. whether i'm wearing them under a dress shirt at the office or paired with casual wear on the weekends, these undershirts consistently deliver on comfort.the fit is another standout feature. these shirts have a perfect balance of snugness and flexibility, contouring to my body without feeling restrictive. the sleeves are just the right length, and the overall length of the shirt ensures it stays neatly tucked in, maintaining a polished look.durability is crucial when it comes to undershirts, and i'm happy to report that these shirts have held up exceptionally well. after numerous washes, they show no signs of fading, stretching, or losing their shape. the quality of the stitching and fabric speaks to the attention to detail put into their construction.the rich black color hasn't diminished over time, and i appreciate that these undershirts maintain their sleek appearance even after repeated laundering. the color also makes them versatile, seamlessly complementing various outfits.one of the things i value most about this purchase is the affordability. a six-pack at this price point is an excellent deal, especially considering the quality of the product. it's a cost-effective way to build up a collection of reliable undershirts without breaking the bank.in conclusion, i highly recommend these black undershirts from amazon. they offer a winning combination of comfort, quality, and affordability. whether you're dressing for a professional setting or casual occasions, these undershirts are a reliable and stylish choice. i'm genuinely pleased with this purchase and will likely be adding more to my collection in the future.",5.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.11428571428571438,0,313,5.4504792332268375,1,0.011428571428571439,0
"These are great, cheap tshirts for anyone that needs the basics. They don’t feel cheap at all, and are great if you just need a lot of shirts for not a lot of money. I got a pack for myself (a woman) and a pack for my husband. They fit both of us perfectly. They’re nice and loose and very comfortable. They’re thin enough to keep you cool and my husband likes how they land below his hips. Overall I’m very pleased with this purchase.","these are great, cheap tshirts for anyone that needs the basics. they dont feel cheap at all, and are great if you just need a lot of shirts for not a lot of money. i got a pack for myself a woman and a pack for my husband. they fit both of us perfectly. theyre nice and loose and very comfortable. theyre thin enough to keep you cool and my husband likes how they land below his hips. overall im very pleased with this purchase.",5.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.11428571428571438,0,85,4.0588235294117645,0,0.011428571428571439,0
"Thin, inexpensive, but well-cut men's undershirts. They don't have the technical fabric or closer fit of the Under Armour or Calvin Klein.. But the price is much lower per shirt, and the insubstantial, non-clingy fabric is light enough to forget you're wearing that layer.I was looking for new, basic black shirts after my usual suppliers had grown unreliable-- something that would look good under a button-down shirt or sweater, wouldn't add bulk, wasn't super expensive, was long enough to tuck but not too long  so I could still wear it out, and wouldn't look bad if worn by itself.  I also tried the Calvin Klein Men's Undershirts Cotton Stretch and the Under Armour Men's Cotton Stretch Crew Undershirt:* This Amazon Essentials is the most under-shirt of the bunch. The thin fabric doesn't hide much. The sleeves are loose rather than fitted, and slightly longer than the other two. The L doesn't cling on the shoulders or back. It feels like a thin version of a normal tee-shirt cut. The sleeves are a bit bulky under another shirt.* The CK is a stretch fabric (which usually wears better over time than plain cotton), but not too fitted. The material is thick enough to wear comfortably as a tee. It has a really nice roll collar (a folded/stitched collar rather than a flat one-- rolled ones don't get messed up as quickly by repeated wash/wear cycles). There's a white CK tag on the hem that stands out a bit too much if you wear it untucked. The CK is the most expensive of the three.* The UA is the most fitted of the bunch, with the shortest sleeves-- it'll be easiest to wear comfortably under another tight layer. The stretchy material is good quality and like the CK could be worn by itself, although its clinginess requires a reasonably athletic build in that case.I tried size L in all cases. All three brands break at the right spot (hip) to be tuckable for most heights. I like the Amazon Essentials the least of the bunch since I don't like to fiddle to get my under sleeves to sit right, but it's going to be the most familiar fit for people who regularly wear undershirts. It's also the cheapest.Like Amazon's other house brands, Essentials is a good choice for can't decide between brands, providing value without having to spend too much time comparison shopping.This shirt is a little too under-shirty for the wear by itself category, but otherwise works well. Recommended if you want a basic, standard-fit undershirt.","thin, inexpensive, but well-cut men's undershirts. they don't have the technical fabric or closer fit of the under armour or calvin klein.. but the price is much lower per shirt, and the insubstantial, non-clingy fabric is light enough to forget you're wearing that layer.i was looking for new, basic black shirts after my usual suppliers had grown unreliable-- something that would look good under a button-down shirt or sweater, wouldn't add bulk, wasn't super expensive, was long enough to tuck but not too long so i could still wear it out, and wouldn't look bad if worn by itself. i also tried the calvin klein men's undershirts cotton stretch and the under armour men's cotton stretch crew undershirt this amazon essentials is the most under-shirt of the bunch. the thin fabric doesn't hide much. the sleeves are loose rather than fitted, and slightly longer than the other two. the l doesn't cling on the shoulders or back. it feels like a thin version of a normal tee-shirt cut. the sleeves are a bit bulky under another shirt. the ck is a stretch fabric which usually wears better over time than plain cotton, but not too fitted. the material is thick enough to wear comfortably as a tee. it has a really nice roll collar a foldedstitched collar rather than a flat one-- rolled ones don't get messed up as quickly by repeated washwear cycles. there's a white ck tag on the hem that stands out a bit too much if you wear it untucked. the ck is the most expensive of the three. the ua is the most fitted of the bunch, with the shortest sleeves-- it'll be easiest to wear comfortably under another tight layer. the stretchy material is good quality and like the ck could be worn by itself, although its clinginess requires a reasonably athletic build in that case.i tried size l in all cases. all three brands break at the right spot hip to be tuckable for most heights. i like the amazon essentials the least of the bunch since i don't like to fiddle to get my under sleeves to sit right, but it's going to be the most familiar fit for people who regularly wear undershirts. it's also the cheapest.like amazon's other house brands, essentials is a good choice for can't decide between brands, providing value without having to spend too much time comparison shopping.this shirt is a little too under-shirty for the wear by itself category, but otherwise works well. recommended if you want a basic, standard-fit undershirt.",4.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.17142857142857132,0,425,4.72,0,0.017142857142857133,0
"Awesome!!!  Here is how I buy clothes.1. I like low cost. a. Amazon is low cost.  And I don't have to drive 50 miles to the Outlet store.2. I buy the same clothes over and over.  Always the same sizes and colors for the basic items. a. I buy Champion long boxer briefs, preferably made in Vietnam. b. I buy sock from Johnston and Murphy. c. I buy t-Shirts (and most other items) from Brooks Brothers Outlet.Unfortunately, Johnston and Murphy's over the calf blue merino wool socks change over the year.  Double pipes at first, then single pipes close together, then triple pipes.  All I want is the same exact blue sock and same exact grey sock year after year so that I can avoid matching socks out of the clean clothes basket.  No, what should be the same exact sock is a big mix and match event every morning.  Same thing with Champion.  Why do I have to check to see what country they are made in before buying them.  Why can't I just trust that Champion underwear are the same the world over.3. I like high quality.  Here is how I define quality: a. Don't skimp on material. b. Long staple threads. c. Ergonomically cut.Every single sock manufacturer out there is skimping on material on socks.  Johnston and Murphy, Brooks Brothers, all shorter as the years go by.  They make them a quarter of an inch shorter.  It doesn't sound like a lot.  But I have to keep pulling up my new socks.  I never have to pull up my old socks.  How much money is being saved by cutting the socks a quarter inch shorter?Brooks Brothers t-shirts are still pretty good.  I have stuck with Brooks Brothers because every other t-shirt manufacturer that I've tried makes them an inch shorter, which means they come untucked.  Brooks Brothers t-shirts always stay tucked in.  And they don't pill after 10 washes.  I hate pilled t-shirts.  I hate them!Ergonomically cut: my mother bought me some gold toe socks.  I have big calves.  The elastic cut into my calves by the end of the day.  Five year old Johnston and Murphy socks are butter smooth.  The new ones are starting to cut with a sharp rigid thread around the top.  Brooks Brothers has a nice soft elastic at the top--if you buy the non-outlet variety--which go for $25 - $50 per pair.  That's a lot of money for socks when I like to keep 15 pair of blue and 15 pair of grey in the drawer after a full wash.  That would be like $750 - $1,500 for socks.  But the ergonomics on a sock make the difference between a beautiful day and a day that makes you feel like you've been sweating out in the sun.So, here is the scoop on the Amazon Essentials t-Shirts:1. Value: They are $16 for 6 shirt.  So, that's about $32 per year that I would spend on t-shirts.  That's Awesome!2. Consistency: Amazon gets it!  They actually advertises that they are not going to keep switching up.  You get the same thing every time.  I'm sure they will find a better way to make something and that a change will occur every now and then.  That's fine if they make an improvement.  But I'm betting it will not be changing the number of pipes running down my socks.  I'm sure other brands change the number of pipes because they found a factory in one country that makes they cheaper than in another country.  And they are not made to Johnston and Murphy's specs.  They are just  socks already being produced by another manufacturer at a lower cost than the last factory.3. Ergonomics: The t-shirts fit well.  From what I can tell so far, Amazon Essentials t-shirts use long staple cotton that will not pill.But all of this is really to communicate to Amazon.  Nice job with Amazon Essentials!  Would you *please* make some over-the-calf dress socks.  I will love you even more than I already do.  Please consider making long inseam boxer briefs that somehow keep the legs from riding up or don't start slipping down.  Also, I wear a lot of all cotton, non-iron dress shirts.  All cotton, non-iron, pleated, chino's would be awesome.  Long rise, gaberdine dress slacks would be great!  But, maybe I'm getting beyond the essentials with the slacks.  But please, the socks!  I hate every reasonable priced sock, that I've tried, that is made today.","awesome!!! here is how i buy clothes.1. i like low cost. a. amazon is low cost. and i don't have to drive 50 miles to the outlet store.2. i buy the same clothes over and over. always the same sizes and colors for the basic items. a. i buy champion long boxer briefs, preferably made in vietnam. b. i buy sock from johnston and murphy. c. i buy t-shirts and most other items from brooks brothers outlet.unfortunately, johnston and murphy's over the calf blue merino wool socks change over the year. double pipes at first, then single pipes close together, then triple pipes. all i want is the same exact blue sock and same exact grey sock year after year so that i can avoid matching socks out of the clean clothes basket. no, what should be the same exact sock is a big mix and match event every morning. same thing with champion. why do i have to check to see what country they are made in before buying them. why can't i just trust that champion underwear are the same the world over.3. i like high quality. here is how i define quality a. don't skimp on material. b. long staple threads. c. ergonomically cut.every single sock manufacturer out there is skimping on material on socks. johnston and murphy, brooks brothers, all shorter as the years go by. they make them a quarter of an inch shorter. it doesn't sound like a lot. but i have to keep pulling up my new socks. i never have to pull up my old socks. how much money is being saved by cutting the socks a quarter inch shorter?brooks brothers t-shirts are still pretty good. i have stuck with brooks brothers because every other t-shirt manufacturer that i've tried makes them an inch shorter, which means they come untucked. brooks brothers t-shirts always stay tucked in. and they don't pill after 10 washes. i hate pilled t-shirts. i hate them!ergonomically cut my mother bought me some gold toe socks. i have big calves. the elastic cut into my calves by the end of the day. five year old johnston and murphy socks are butter smooth. the new ones are starting to cut with a sharp rigid thread around the top. brooks brothers has a nice soft elastic at the top--if you buy the non-outlet variety--which go for 25 - 50 per pair. that's a lot of money for socks when i like to keep 15 pair of blue and 15 pair of grey in the drawer after a full wash. that would be like 750 - 1,500 for socks. but the ergonomics on a sock make the difference between a beautiful day and a day that makes you feel like you've been sweating out in the sun.so, here is the scoop on the amazon essentials t-shirts1. value they are 16 for 6 shirt. so, that's about 32 per year that i would spend on t-shirts. that's awesome!2. consistency amazon gets it! they actually advertises that they are not going to keep switching up. you get the same thing every time. i'm sure they will find a better way to make something and that a change will occur every now and then. that's fine if they make an improvement. but i'm betting it will not be changing the number of pipes running down my socks. i'm sure other brands change the number of pipes because they found a factory in one country that makes they cheaper than in another country. and they are not made to johnston and murphy's specs. they are just socks already being produced by another manufacturer at a lower cost than the last factory.3. ergonomics the t-shirts fit well. from what i can tell so far, amazon essentials t-shirts use long staple cotton that will not pill.but all of this is really to communicate to amazon. nice job with amazon essentials! would you please make some over-the-calf dress socks. i will love you even more than i already do. please consider making long inseam boxer briefs that somehow keep the legs from riding up or don't start slipping down. also, i wear a lot of all cotton, non-iron dress shirts. all cotton, non-iron, pleated, chino's would be awesome. long rise, gaberdine dress slacks would be great! but, maybe i'm getting beyond the essentials with the slacks. but please, the socks! i hate every reasonable priced sock, that i've tried, that is made today.",5.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.11428571428571438,9,745,4.4912751677852345,0,0.011428571428571439,0
"A first I was hesitant to purchase because the price seemed to good to be true. I purchased them for my boyfriend and he loves them . He could not believe that this was Amazon product when he usually wears Fruit of the loom or Hanes. He prefers the Amazon basic brand after wearing / trying the product for the first time. I highly recommend, it is light weight, easy to clean.","a first i was hesitant to purchase because the price seemed to good to be true. i purchased them for my boyfriend and he loves them . he could not believe that this was amazon product when he usually wears fruit of the loom or hanes. he prefers the amazon basic brand after wearing trying the product for the first time. i highly recommend, it is light weight, easy to clean.",5.0,B071WY2Q29,0.0,0.0,1.0,0.0,0.11428571428571438,0,71,4.295774647887324,0,0.21142857142857144,0
"I agree with many reviews here about shrinkage.  Mine went from XXL to about a L after washing.  That's fine, plan for it.What I didn't plan for was after about the 3rd wash and dry, the printing on the neck where a label would normally be is becoming dry and stiff, raised and pokey on 4 of my 6 shirts.  It picks at the back of my neck and causes irritation.  Drives me nuts, actually.  Unfortunately by the time I washed a few times I was past the return date.  I was able to cancel an additional order I had for the a set of white shirts though.Thankfully these black shirts were not very expensive, so I will use them as rags.I have 2 other red Amazon Essentials tshirts that are thicker, keep their size, and no issues with this lettering.  Higher quality in general.  I don't know where the discrepancy is.","i agree with many reviews here about shrinkage. mine went from xxl to about a l after washing. that's fine, plan for it.what i didn't plan for was after about the 3rd wash and dry, the printing on the neck where a label would normally be is becoming dry and stiff, raised and pokey on 4 of my 6 shirts. it picks at the back of my neck and causes irritation. drives me nuts, actually. unfortunately by the time i washed a few times i was past the return date. i was able to cancel an additional order i had for the a set of white shirts though.thankfully these black shirts were not very expensive, so i will use them as rags.i have 2 other red amazon essentials tshirts that are thicker, keep their size, and no issues with this lettering. higher quality in general. i don't know where the discrepancy is.",3.0,B071WY2Q29,0.0,0.0,1.0,0.0,0.457142857142857,0,152,4.302631578947368,0,0.24571428571428572,1
"Amazon nailed it!!! These t-shirts are perfect! They are the perfect length, not too long and high quality 100% cotton. I have been searching for the perfect undershirt ever since Kroger stopped making the Michael Morgan undershirt. I was constantly let down by t-shirts with too long a sleeve and way too long. These are perfect. Nice short sleeve and length is not super long. They do shrink about a size when washed, but I think that’s perfect for an undershirt. Do not hesitate, buy these now and be happy!","amazon nailed it!!! these t-shirts are perfect! they are the perfect length, not too long and high quality 100 cotton. i have been searching for the perfect undershirt ever since kroger stopped making the michael morgan undershirt. i was constantly let down by t-shirts with too long a sleeve and way too long. these are perfect. nice short sleeve and length is not super long. they do shrink about a size when washed, but i think thats perfect for an undershirt. do not hesitate, buy these now and be happy!",5.0,B071WY2Q29,0.0,0.0,0.0,0.0,0.11428571428571438,5,90,4.655555555555556,5,0.011428571428571439,0
I accidentally ordered these in the wrong size but it was a happy mistake! These tees are so soft and lightweight. I wear them oversized and even cut a few into crop tops. They are perfect.,i accidentally ordered these in the wrong size but it was a happy mistake! these tees are so soft and lightweight. i wear them oversized and even cut a few into crop tops. they are perfect.,5.0,B071WY2Q29,0.0,0.0,1.0,0.0,0.11428571428571438,1,36,4.277777777777778,1,0.21142857142857144,0
"These shirts are a little on the thin side. Overall, this is a good undershirt.","these shirts are a little on the thin side. overall, this is a good undershirt.",4.0,B071WY2Q29,0.0,0.0,1.0,0.0,0.17142857142857132,0,15,4.333333333333333,0,0.21714285714285714,0
"I recently purchased the Gildan Men's Heavy Cotton T-Shirt, Style G5000 Multipack from Amazon, and I couldn't be more thrilled with my purchase. These shirts have quickly become a staple in my wardrobe for numerous reasons.First and foremost, the quality of these shirts is outstanding. Made from heavy cotton fabric, they feel incredibly soft and durable against the skin. The thickness of the material ensures longevity, making them perfect for daily wear or even as an underlayer during colder months. I'm impressed by how well they hold up wash after wash, maintaining their shape and color without any noticeable shrinkage or fading.Not only do these shirts excel in terms of quality, but their fit is also fantastic. The sizing guide provided by Gildan was accurate, allowing me to choose the perfect fit. The shirts are designed with a relaxed fit, allowing for comfortable movement without being too loose or too tight. With just the right amount of room in the shoulders and chest, these shirts provide a flattering look for any body type.One of the aspects that I appreciate the most about these multipacks is the incredible value for money. The Gildan Men's Heavy Cotton T-Shirt, Style G5000, comes in a pack of multiple shirts at an affordable price point. This not only saves me money but also ensures I have a variety of colors to choose from, adding versatility to my wardrobe. From classic neutrals to vibrant shades, there's a color to suit every occasion and personal style.Another standout feature of these shirts is their overall versatility. Whether I'm running errands, working out at the gym, or dressing casually for a social event, these shirts have proven to be an excellent choice. They effortlessly transition from a laid-back style with shorts to a more polished look when paired with jeans or chinos. Their simplicity allows for easy pairing with various accessories or layering options, making them an absolute wardrobe essential.Lastly, the ordering process through Amazon was seamless. The delivery was prompt, and the shirts arrived neatly packaged, ready to be worn. The detailed product description, including size options and color availability, helped me make an informed choice before purchasing.In conclusion, I wholeheartedly recommend the Gildan Men's Heavy Cotton T-Shirt, Style G5000, Multipack. With remarkable quality, comfortable fit, incredible value for money, and exceptional versatility, these shirts have exceeded my expectations. Whether you're looking for a reliable everyday staple or a versatile addition to your wardrobe, you can't go wrong with these shirts.","i recently purchased the gildan men's heavy cotton t-shirt, style g5000 multipack from amazon, and i couldn't be more thrilled with my purchase. these shirts have quickly become a staple in my wardrobe for numerous reasons.first and foremost, the quality of these shirts is outstanding. made from heavy cotton fabric, they feel incredibly soft and durable against the skin. the thickness of the material ensures longevity, making them perfect for daily wear or even as an underlayer during colder months. i'm impressed by how well they hold up wash after wash, maintaining their shape and color without any noticeable shrinkage or fading.not only do these shirts excel in terms of quality, but their fit is also fantastic. the sizing guide provided by gildan was accurate, allowing me to choose the perfect fit. the shirts are designed with a relaxed fit, allowing for comfortable movement without being too loose or too tight. with just the right amount of room in the shoulders and chest, these shirts provide a flattering look for any body type.one of the aspects that i appreciate the most about these multipacks is the incredible value for money. the gildan men's heavy cotton t-shirt, style g5000, comes in a pack of multiple shirts at an affordable price point. this not only saves me money but also ensures i have a variety of colors to choose from, adding versatility to my wardrobe. from classic neutrals to vibrant shades, there's a color to suit every occasion and personal style.another standout feature of these shirts is their overall versatility. whether i'm running errands, working out at the gym, or dressing casually for a social event, these shirts have proven to be an excellent choice. they effortlessly transition from a laid-back style with shorts to a more polished look when paired with jeans or chinos. their simplicity allows for easy pairing with various accessories or layering options, making them an absolute wardrobe essential.lastly, the ordering process through amazon was seamless. the delivery was prompt, and the shirts arrived neatly packaged, ready to be worn. the detailed product description, including size options and color availability, helped me make an informed choice before purchasing.in conclusion, i wholeheartedly recommend the gildan men's heavy cotton t-shirt, style g5000, multipack. with remarkable quality, comfortable fit, incredible value for money, and exceptional versatility, these shirts have exceeded my expectations. whether you're looking for a reliable everyday staple or a versatile addition to your wardrobe, you can't go wrong with these shirts.",5.0,B09S6VVX5B,0.0,0.0,0.0,0.0,0.10389610389610379,0,413,5.336561743341404,2,0.01038961038961038,0
Shipped faster than I thought it would which I’m thankful for. Needed this for a last minute casual cosplay for my husband as no store around have this color. Fabric feels nice. Had a bit of stretch to it. Pretty color. Neck seems a little stiff but nothing the wash can’t fix. Feels nice and sturdy. It’s a nice light weight while not being super thin.,shipped faster than i thought it would which im thankful for. needed this for a last minute casual cosplay for my husband as no store around have this color. fabric feels nice. had a bit of stretch to it. pretty color. neck seems a little stiff but nothing the wash cant fix. feels nice and sturdy. its a nice light weight while not being super thin.,5.0,B09S6VVX5B,0.0,0.0,1.0,0.0,0.10389610389610379,0,66,4.318181818181818,0,0.2103896103896104,0
